Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
1,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-111285,,88,87,0,0,0,0,0,0,0,640465195,0,0,182,13007244,0,0,0
2,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,,4,87,0,0,0,0,0,0,0,640465195,242964992,5816320,10331,8764152658,0,6764,1408
3,2024-01-31 21:19:00,System,,,LocalSystem,S-1-5-18,,4,82,0,0,0,0,0,0,0,640470000,39424,24875008,70829,6017752948,0,20,156
4,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\smss.exe,,,LocalSystem,S-1-5-18,,4,89,0,0,0,0,0,0,0,640470000,0,0,2,249868,0,0,0
5,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,,4,90,0,0,0,0,0,0,0,1280940000,0,0,7057,523208811,0,0,0
6,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,,4,91,0,0,0,0,0,0,0,640470000,0,0,33,2714602,0,0,0
7,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\winlogon.exe,,,LocalSystem,S-1-5-18,,4,92,0,0,0,0,0,0,0,640470000,0,4096,26098,2732522527,0,0,1
8,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\services.exe,,,LocalSystem,S-1-5-18,,4,93,0,0,0,0,0,0,0,640470000,958976,286720,2567,456074197,0,128,70
9,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\lsass.exe,,,LocalSystem,S-1-5-18,,4,94,0,0,0,0,0,0,0,640470000,0,0,582,50143272,0,0,0
10,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [DcomLaunch],,,LocalSystem,S-1-5-18,,4,95,0,0,0,0,0,0,0,2561880000,103424,0,5347,216935087,0,8,0
11,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [netsvcs],,,LocalSystem,S-1-5-18,,4,96,0,0,0,0,0,0,0,7685640000,4830720,7307264,29996,25608473096,34,278,691
12,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\oobe\windeploy.exe,,,LocalSystem,S-1-5-18,,4,97,0,0,0,0,0,0,0,640470000,0,0,18,1118306,0,0,0
13,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\oobe\Setup.exe,,,LocalSystem,S-1-5-18,,4,98,0,0,0,0,0,0,0,640470000,352256,65536,257,114157650,0,86,16
14,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalSystemNetworkRestricted],,,LocalSystem,S-1-5-18,,4,99,0,0,0,0,0,0,0,4483290000,244227072,5840896,11107,8922821709,0,6832,1414
15,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\servicing\TrustedInstaller.exe,,,LocalSystem,S-1-5-18,,4,100,0,0,0,0,0,0,0,640470000,172544,4096,142,23636798,0,8,1
16,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\spoolsv.exe,,,LocalSystem,S-1-5-18,,4,101,0,0,0,0,0,0,0,640470000,0,0,23,3085470,0,0,0
17,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [appmodel],,,LocalSystem,S-1-5-18,,4,102,0,0,0,0,0,0,0,640470000,532480,700416,3727,12962197050,82,26,171
18,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [utcsvc],,,LocalSystem,S-1-5-18,,4,103,0,0,0,0,0,0,0,640470000,1158656,143360,1461,1893144395,8,45,19
19,2024-01-31 21:19:00,\Device\HarddiskVolume2\Program Files\Windows Defender\MsMpEng.exe,,,LocalSystem,S-1-5-18,,4,104,0,0,0,0,0,0,0,640470000,144986624,191699968,40062,11866337013,89,352,1196
20,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [wsappx],,,LocalSystem,S-1-5-18,,4,105,0,0,0,0,0,0,0,1240630000,2005619712,109232128,65340,146533209499,2201,22555,24774
21,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,,,LocalSystem,S-1-5-18,,4,106,0,0,0,0,0,0,0,640470000,1129472,28672,15008,3285072912,0,51,7
22,2024-01-31 21:19:00,System Interrupts,,,LocalSystem,S-1-5-18,,4,107,0,0,0,0,0,0,0,640470000,0,0,0,10798618123,0,0,0
23,2024-01-31 21:19:00,Registry,,,LocalSystem,S-1-5-18,,4,108,0,0,0,0,0,0,0,600160000,0,7004160,232,64357406,22,0,173
24,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-256684,,109,87,0,0,0,0,0,0,0,632341988,1117696,16384,517,114612152,0,62,4
25,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-135856,,110,87,0,0,0,0,0,0,0,640465195,0,0,33,2417117,0,0,0
26,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-111742,,111,87,0,0,0,0,0,0,0,640465195,0,0,23,1603645,0,0,0
27,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-105818,,112,87,0,0,0,0,0,0,0,640465195,0,0,13,1080203,0,0,0
28,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-146577,,113,87,0,0,0,0,0,0,0,640465195,532480,700416,3727,12962197050,82,26,171
29,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-151079,,114,87,0,0,0,0,0,0,0,640465195,230400,90112,1231,525769195,0,17,7
30,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-116087,,115,87,0,0,0,0,0,0,0,640465195,0,0,28,1292401,0,0,0
31,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-133924,,116,87,0,0,0,0,0,0,0,640465195,0,0,287,103049680,0,0,0
32,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-150942,,117,87,0,0,0,0,0,0,0,640465195,0,0,14,3212189,0,0,0
33,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-151235,,118,87,0,0,0,0,0,0,0,640465195,0,0,10,550285,0,0,0
34,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-133926,,119,87,0,0,0,0,0,0,0,640465195,110592,0,93,15528028,0,6,0
35,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-158737,,120,87,0,0,0,0,0,0,0,640465195,144384,8192,279,45398892,0,6,2
36,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-138472,,121,87,0,0,0,0,0,0,0,640465195,0,0,115,21363544,0,0,0
37,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-115499,,122,87,0,0,0,0,0,0,0,640465195,80896,12288,147,40471253,1,3,3
38,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-122748,,123,87,0,0,0,0,0,0,0,640465195,0,0,30,3185531,0,0,0
39,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-129106,,124,87,0,0,0,0,0,0,0,640465195,262144,0,2797,627352808,0,11,0
40,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-109674,,125,87,0,0,0,0,0,0,0,640465195,135168,2641920,1267,399437955,11,12,112
41,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-113796,,126,87,0,0,0,0,0,0,0,640465195,90112,0,319,52123204,0,5,0
42,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-117101,,127,87,0,0,0,0,0,0,0,640465195,439296,8192,519,112296122,0,23,2
43,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-133940,,128,87,0,0,0,0,0,0,0,640465195,0,0,263,28383408,0,0,0
44,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-114861,,129,87,0,0,0,0,0,0,0,640465195,0,0,16,1090515,0,0,0
45,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-274787,,130,87,0,0,0,0,0,0,0,627654789,12800,0,53,32820508,0,3,0
46,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-154077,,131,87,0,0,0,0,0,0,0,640465195,0,0,70,15176481,0,0,0
47,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-142550,,132,87,0,0,0,0,0,0,0,640465195,0,0,85,9437372,0,0,0
48,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-151144,,133,87,0,0,0,0,0,0,0,640465195,3161088,7225344,29464,25424247150,33,212,677
49,2024-01-31 21:19:00,svc.svchost.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-141060,,135,134,0,0,0,0,0,0,0,640465195,0,0,362,168709616,0,0,0
50,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-151679,,136,87,0,0,0,0,0,0,0,640465195,0,0,17,1292575,0,0,0
51,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-109061,,137,87,0,0,0,0,0,0,0,640465195,0,0,18,1496303,0,0,0
52,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-156178,,138,87,0,0,0,0,0,0,0,640465195,0,0,8,689284,0,0,0
53,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-106720,,139,87,0,0,0,0,0,0,0,640465195,0,0,21,1610199,0,0,0
54,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-151111,,140,87,0,0,0,0,0,0,0,640465195,1158656,143360,1472,1896808173,8,45,19
55,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-116097,,141,87,0,0,0,0,0,0,0,640465195,0,0,24,1407232,0,0,0
56,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\fontdrvhost.exe,,,UnknownOrUserSid,S-1-5-96-0-0,,71,142,0,0,0,0,0,0,0,640470000,0,0,38,1622099,0,0,0
57,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\fontdrvhost.exe,,,UnknownOrUserSid,S-1-5-96-0-1,,16,142,0,0,0,0,0,0,0,640470000,0,0,5052,1146979415,0,0,0
58,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [RPCSS],,,NetworkService,S-1-5-20,,10,143,0,0,0,0,0,0,0,640470000,45056,4096,1921,666800718,0,3,1
59,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\sppsvc.exe,,,NetworkService,S-1-5-20,,10,144,0,0,0,0,0,0,0,640470000,2306048,20074496,9636,16002819293,1,155,4268
60,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [NetworkService],,,NetworkService,S-1-5-20,,10,145,0,0,0,0,0,0,0,2561880000,439296,8192,896,226827252,0,23,2
61,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,,,NetworkService,S-1-5-20,,10,106,0,0,0,0,0,0,0,640470000,631296,20480,253,117799663,0,41,5
62,2024-01-31 21:19:00,\Device\HarddiskVolume2\Program Files\Windows Defender\MpCmdRun.exe,,,NetworkService,S-1-5-20,,10,146,0,0,0,0,0,0,0,600160000,69120,24576,80,52020906,0,4,6
63,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\dwm.exe,,,UnknownOrUserSid,S-1-5-90-0-1,,26,147,0,0,0,0,0,0,0,640470000,86016,0,19531,3135813986,0,4,0
64,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNoNetwork],,,LocalService,S-1-5-19,,6,148,0,0,0,0,0,0,0,1280940000,230400,90112,1412,551626187,0,17,7
65,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalService],,,LocalService,S-1-5-19,,6,149,0,0,0,0,0,0,0,3202350000,0,0,261,18376440,0,0,0
66,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNetworkRestricted],,,LocalService,S-1-5-19,,6,150,0,0,0,0,0,0,0,5123760000,610816,2641920,4937,1180194986,11,37,112
67,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\audiodg.exe,,,LocalService,S-1-5-19,,6,151,0,0,0,0,0,0,0,640470000,0,0,27,1515645,0,0,0
68,2024-01-31 21:19:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall],,,LocalService,S-1-5-19,,6,152,0,0,0,0,0,0,0,640470000,0,0,362,168709616,0,0,0
69,2024-01-31 21:19:00,\Device\HarddiskVolume2\Program Files\Windows Defender\NisSrv.exe,,,LocalService,S-1-5-19,,6,153,0,0,0,0,0,0,0,600160000,945664,20480,188,103228458,0,39,5
70,2024-01-31 21:19:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-483355,,154,87,0,0,0,0,0,0,0,549381431,1596928,69632,244,125599407,0,64,11
71,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,,4,87,0,0,0,0,0,0,0,36141217539,259764224,4210688,21784,24228552665,13,7007,365
72,2024-01-31 21:20:00,System,,,LocalSystem,S-1-5-18,,4,82,0,0,28,8237626,0,0,0,28341108388,101888,93099520,326661,37796458964,53,62,1296
73,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\smss.exe,,,LocalSystem,S-1-5-18,,4,89,0,0,0,0,0,0,0,1941250000,0,0,7,4731412,0,0,0
74,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,,4,90,0,0,18,4068900,0,0,0,65682864468,1886720,2527232,117275,7936111615,14,61,144
75,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,,4,91,0,0,0,0,0,0,0,1941410000,0,0,83,6430359,0,0,0
76,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\winlogon.exe,,,LocalSystem,S-1-5-18,,4,92,0,0,0,0,0,0,0,4341090000,370176,98304,5839,680388959,0,15,24
77,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\services.exe,,,LocalSystem,S-1-5-18,,4,93,0,0,0,0,0,0,0,36141250000,1187840,1184256,49307,4185777737,14,154,136
78,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\lsass.exe,,,LocalSystem,S-1-5-18,,4,94,0,0,0,0,0,0,0,36141250000,1511936,710144,18219,3873436521,17,56,105
79,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [DcomLaunch],,,LocalSystem,S-1-5-18,,4,95,0,0,0,0,0,0,0,88766120000,2030592,81920,35531,7045033490,0,80,20
80,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [netsvcs],,,LocalSystem,S-1-5-18,,4,96,0,0,0,0,0,0,0,331362430000,35378688,43438080,53925,27494870500,81,1747,2666
81,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [LocalSystemNetworkRestricted],,,LocalSystem,S-1-5-18,,4,99,0,0,0,0,0,0,0,127738810000,257106432,3375104,17138,22786501335,0,6870,276
82,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [appmodel],,,LocalSystem,S-1-5-18,,4,102,0,0,0,0,0,0,0,27282820000,2831360,249856,25697,9360877582,10,158,61
83,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [wsappx],,,LocalSystem,S-1-5-18,,4,105,0,0,0,0,0,0,0,13482660000,29284864,10883072,15239,16988977029,260,1618,1685
84,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\servicing\TrustedInstaller.exe,,,LocalSystem,S-1-5-18,,4,100,0,0,0,0,0,0,0,2541410000,161280,24576,7212,384929314,0,8,6
85,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\spoolsv.exe,,,LocalSystem,S-1-5-18,,4,101,0,0,0,0,0,0,0,8541250000,78689792,77795328,8944,22514638514,1,872,9997
86,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [utcsvc],,,LocalSystem,S-1-5-18,,4,103,0,0,0,0,0,0,0,19941570000,7842304,700416,4351,8578529949,20,188,135
87,2024-01-31 21:20:00,\Device\HarddiskVolume2\Program Files\Windows Defender\MsMpEng.exe,,,LocalSystem,S-1-5-18,,4,104,0,0,0,0,0,0,0,36141250000,136045056,202637312,96572,19666786217,2115,743,4135
88,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [NetSvcs],,,LocalSystem,S-1-5-18,,4,261,0,0,0,0,0,0,0,30742050000,0,1085440,8410,1113229303,46,0,265
89,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\oobe\FirstLogonAnim.exe,,,LocalSystem,S-1-5-18,,4,262,0,0,0,0,0,0,0,147500000,444928,0,5236,1066756655,0,19,0
90,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [AppReadiness],,,LocalSystem,S-1-5-18,,4,263,0,0,0,0,0,0,0,21741090000,1595904,98304,5204,1185905320,5,93,23
91,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe,,,LocalSystem,S-1-5-18,,4,264,0,0,0,0,0,0,0,36141250000,13275648,52597248,21108,6957679599,44,496,7791
92,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe,,,LocalSystem,S-1-5-18,,4,265,0,0,0,0,0,0,0,36141250000,2900992,1118208,8652,2932165581,31,173,273
93,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe,,,LocalSystem,S-1-5-18,,4,266,0,0,0,0,0,0,0,13941090000,219136,65536,301,125519157,0,16,16
94,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,267,0,0,0,0,0,0,0,19341250000,1694208,331776,6729,3273273593,0,96,58
95,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\DeviceCensus.exe,,,LocalSystem,S-1-5-18,,4,268,0,0,0,0,0,0,0,147500000,1472512,671744,1280,392935886,5,87,59
96,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\CompatTelRunner.exe,,,LocalSystem,S-1-5-18,,4,269,0,0,0,0,0,0,0,2088750000,6516736,483328,999,637646402,10,135,64
97,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\conhost.exe,,,LocalSystem,S-1-5-18,,4,270,0,0,0,0,0,0,0,147500000,0,28672,346,96707260,0,0,7
98,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\LogonUI.exe,,,LocalSystem,S-1-5-18,,4,271,0,0,0,0,0,0,0,36141250000,5387264,237568,18669,3806718495,0,314,58
99,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.262_none_e73f0197262d9fec\TiWorker.exe,,,LocalSystem,S-1-5-18,,4,272,0,0,0,0,0,0,0,2541410000,266316234,21872128,22562,20824447997,43,3917,2314
100,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\wbem\WmiPrvSE.exe,,,LocalSystem,S-1-5-18,,4,106,0,0,0,0,0,0,0,5541250000,842240,53248,3191,386766408,0,47,13
101,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\CloudExperienceHostBroker.exe,,,LocalSystem,S-1-5-18,,4,273,0,0,0,0,0,0,0,21141570000,6403584,1224704,2873,1711775922,55,296,128
102,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\dllhost.exe,,,LocalSystem,S-1-5-18,,4,274,0,0,0,0,0,0,0,747180000,229376,0,241,135929818,0,7,0
103,2024-01-31 21:20:00,System Interrupts,,,LocalSystem,S-1-5-18,,4,107,0,0,0,0,0,0,0,36141250000,0,331776,762,129390726064,0,0,79
104,2024-01-31 21:20:00,Registry,,,LocalSystem,S-1-5-18,,4,108,0,0,8,1542792,0,0,0,23394187666,0,36073472,34776,2196549210,95,0,1014
105,2024-01-31 21:20:00,Memory Compression,,,LocalSystem,S-1-5-18,,4,275,0,0,0,0,0,0,0,2394070000,0,0,36,567627,0,0,0
106,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [wusvcs],,,LocalSystem,S-1-5-18,,4,276,0,0,0,0,0,0,0,1199840000,556032,36864,230,199285908,0,15,9
107,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\SgrmBroker.exe,,,LocalSystem,S-1-5-18,,4,277,0,0,0,0,0,0,0,34799680000,1181184,24576,2801,591293272,0,41,6
108,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\wuauclt.exe,,,LocalSystem,S-1-5-18,,4,278,0,0,0,0,0,0,0,599680000,159744,249856,388,230234342,0,6,61
109,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\VSSVC.exe,,,LocalSystem,S-1-5-18,,4,279,0,0,0,0,0,0,0,2399840000,822784,28672,514,93573823,0,39,7
110,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\svchost.exe [swprv],,,LocalSystem,S-1-5-18,,4,280,0,0,0,0,0,0,0,4199840000,414208,8192,233,64966160,0,22,2
111,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\SoftwareDistribution\Download\Install\MicrosoftEdgeStandaloneStubInstallerX64.exe,,,LocalSystem,S-1-5-18,,4,281,0,0,0,0,0,0,0,599680000,1009664,8744960,717,728839396,102,46,354
112,2024-01-31 21:20:00,\Device\HarddiskVolume2\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,,LocalSystem,S-1-5-18,,4,282,0,0,0,0,0,0,0,33000160000,0,868352,1885,725217744,0,0,210
113,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\MoUsoCoreWorker.exe,,,LocalSystem,S-1-5-18,,4,283,0,0,0,0,0,0,0,600160000,0,36864,527,282601246,0,0,9
114,2024-01-31 21:20:00,\Device\HarddiskVolume2\Windows\System32\wbem\WMIADAP.exe,,,LocalSystem,S-1-5-18,,4,284,0,0,0,0,0,0,0,600000000,184320,77824,335,87344976,0,12,15
115,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-367097,,285,87,0,0,0,0,0,0,0,10796829979,800256,8192,393,125916933,0,40,2
116,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-160188,,286,87,0,0,0,0,0,0,0,9742013054,0,0,100,12415860,0,0,0
117,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-128359,,287,87,0,0,0,0,0,0,0,35541281540,118784,0,4012,678218156,0,4,0
118,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-132784,,288,87,0,0,0,0,0,0,0,27741258140,16384,4096,542,102388866,0,1,1
119,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-156021,,289,87,0,0,0,0,0,0,0,36141215044,25575424,540672,6813,3338975044,0,89,41
120,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-157626,,290,87,0,0,0,0,0,0,0,16941501283,65536,0,724,98022148,0,4,0
121,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-134187,,291,87,0,0,0,0,0,0,0,36141215044,72704,0,1791,382776629,0,3,0
122,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-188883,,292,87,0,0,0,0,0,0,0,21735101418,1595904,0,4266,1068220384,0,93,0
123,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-120384,,293,87,0,0,0,0,0,0,0,36141215044,0,0,510,244978933,0,0,0
124,2024-01-31 21:20:00,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-141690,,294,87,0,0,0,0,0,0,0,31941368055,175104,8192,439,51764171,0,10,2
