Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
69,2024-02-03 00:08:00,Microsoft.Windows.ContentDeliveryManager_10.0.19041.1_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,308,6705297,106115,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
70,2024-02-03 00:08:00,\device\harddiskvolume2\windows\system32\devicecensus.exe,,,LocalSystem,S-1-5-18,,4,156,5032,1165,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
71,2024-02-03 00:08:00,WpnUserService_69eeb,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,584,18561,2317,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
72,2024-02-03 00:08:00,\device\harddiskvolume2\windows\system32\apphostregistrationverifier.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,585,17800,3334,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
73,2024-02-03 00:08:00,InstallService,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,582,74412,4278,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
74,2024-02-03 00:08:00,\device\harddiskvolume2\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,171,22489,11716,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
75,2024-02-03 00:08:00,CryptSvc,,,LocalSystem,S-1-5-18,,4,172,1010,1104,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
76,2024-02-03 00:08:00,\device\harddiskvolume2\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe,,,LocalSystem,S-1-5-18,,4,171,31689,10213,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
77,2024-02-03 00:08:00,W32Time,,,LocalService,S-1-5-19,,6,157,90,90,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
78,2024-02-03 00:08:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,167,71040953,232293,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
79,2024-02-03 00:08:00,Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,407,51714,14029,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
80,2024-02-03 00:08:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,162,47264,25785,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
81,2024-02-03 00:08:00,BITS,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,165,24802,572,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
82,2024-02-03 00:08:00,wuauserv,,,LocalSystem,S-1-5-18,,4,164,20442,5554,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
83,2024-02-03 00:08:00,wuauserv,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,164,30189,180150,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
84,2024-02-03 00:08:00,Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,411,28180,9817,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
85,2024-02-03 00:08:00,Dnscache,,,NetworkService,S-1-5-20,,10,86,5814,2618,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
86,2024-02-03 00:08:00,,,,UnknownOrUserSid,,,2,1,71260714,478706,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
87,2024-02-03 00:08:00,windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,417,7293,5041,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
107,2024-02-05 03:38:00,Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,845,1609203,65966,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
108,2024-02-05 03:38:00,\device\harddiskvolume2\windows\system32\mousocoreworker.exe,,,LocalSystem,S-1-5-18,,4,169,30618,6254,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
109,2024-02-05 03:38:00,Dnscache,,,NetworkService,S-1-5-20,,10,86,49375,18473,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
110,2024-02-05 03:38:00,\device\harddiskvolume2\windows\explorer.exe,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,846,10292,1154,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
111,2024-02-05 03:38:00,DsmSvc,,,LocalSystem,S-1-5-18,,4,573,7590,41199,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
112,2024-02-05 03:38:00,WpnUserService_4ebf5,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,847,28566,3395,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
113,2024-02-05 03:38:00,wuauserv,,,LocalSystem,S-1-5-18,,4,164,3524671,932143,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
114,2024-02-05 03:38:00,wuauserv,,,UnknownOrUserSid,S-1-5-21-2721248628-1569757453-3149710431-1001,,344,164,3279492,264583,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
